"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Option Name 4","Option Value 4","Option Name 5","Option Value 5","Option Name 6","Option Value 6","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"5cac6142e2c483ccc66e32c6","c2c59070-7f40-456e-b48f-69312a07d1c0","SERVICE","photography-services-near-me","beginners-photography-course","Beginners Photography Course | 3 Weekly Evening Classes","<h3 style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Beginners Photography Course Coventry</h3><h3 style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Summary - Camera Courses For Beginners - Key Information</span></strong></h3><ul data-rte-list=""true""><li><p class="""" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Location:</span></strong><span> 45 Hathaway Road, Tile Hill Village, Coventry, CV4 9HW</span></p></li><li><p class="""" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Participants:</span></strong><span> Max 4</span></p></li><li><p class="""" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Time:</strong> 19:00 - 21:00</p></li><li><p class="""" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Multi Course Start Dates</span></strong><span>: Beginners </span><a href=""/course-finder-photography-classes-near-me""><u><span>Photography Course</span></u></a></p></li><li data-indent=""1"" style=""margin-left: 40px""><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">3wks Thursdays - Dec 4- Dec 18 Coventry</p></li><li data-indent=""1"" style=""margin-left: 40px""><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">3wks Tuesdays - Jan 6 - Jan 20 Coventry</p></li><li data-indent=""1"" style=""margin-left: 40px""><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">3wks Wednesdays - Feb 4 - Feb 18 Coventry</p></li><li data-indent=""1"" style=""margin-left: 40px""><p class="""" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">3wks Mondays - Feb 9 - 23 Feb Coventry</p></li><li data-indent=""1"" style=""margin-left: 40px""><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">3wks Thursdays - Mar 5 - Mar 19 Coventry</p></li><li data-indent=""1"" style=""margin-left: 40px""><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">3wks Mondays - Mar 9 - Mar 23 Coventry</p></li><li data-indent=""1"" style=""margin-left: 40px""><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">3wks Wednesdays - Apr 1 - Apr 15 Coventry</p></li><li data-indent=""1"" style=""margin-left: 40px""><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">3wks Thursdays - Apr 2 - Apr 16 Coventry</p></li><li data-indent=""1"" style=""margin-left: 40px""><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">3wks Tuesdays - May 5 - May 19 Coventry</p></li><li data-indent=""1"" style=""margin-left: 40px""><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">3wks Thursdays - May 7 - May 21 Coventry</p></li><li><p class="""" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Experience - Level</span></strong><span>: Beginner and Novice</span></p><ul data-rte-list=""true""><li><p class="""" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>This beginners photography course is aimed at anyone with a digital camera wishing to get off auto exposure mode and learn about key camera settings and composition to make better photos.</span></p></li></ul></li><li><h4 style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>Equipment Needed:</span></h4><ul data-rte-list=""true""><li><p class="""" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>You will need a DSLR or Mirrorless Camera with manual exposure modes.</span></p></li><li><p class="""" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Alan will provide you with a course book covering all the topics for the course</p></li></ul></li></ul>","SQ3173144","Dates","3wks Thursdays - Dec 4 - Dec 18 Coventry","","","","","","","","","","","150.00","0.00","No","3","photography-classes, photography-courses","coventry, beginners camera course, camera course for beginners, camera classes","","","","","Yes","https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/bceae6f2-91b8-4012-a00b-7b7b177d346f/Beginners+Photography+Classes.png https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/fc6b7ca1-d905-40e9-b6ac-5ef70a3c3fbf/beginners+photography+courses.jpg"
"","d8166f87-522f-4d40-9d63-30cba514e180","","","","","","SQ8880953","Dates","3wks Tuesdays - Jan 6 - Jan 20 Coventry","","","","","","","","","","","150.00","0.00","No","4","","","","","","","",""
"","d0a09f22-bc75-44b9-8ac8-49b03be261bb","","","","","","SQ4322859","Dates","3wks Wednesdays - Feb 4 - Feb 18 Coventry","","","","","","","","","","","150.00","0.00","No","4","","","","","","","",""
"","37d752e8-0433-4e77-8192-7fd7bdea25d7","","","","","","SQ5977532","Dates","3wks Mondays - Feb 9 - Feb 23 Coventry","","","","","","","","","","","150.00","0.00","No","4","","","","","","","",""
"","495f31ec-6a0b-424b-92fc-8beb5d327101","","","","","","SQ1746549","Dates","3wks Thursdays - Mar 5 - Mar 19 Coventry","","","","","","","","","","","150.00","0.00","No","4","","","","","","","",""
"","87950114-6f3b-4dd2-a2c5-50c1ccb71b52","","","","","","SQ3510767","Dates","3wks Mondays - Mar 9 - Mar 23 Coventry","","","","","","","","","","","150.00","0.00","No","4","","","","","","","",""
"","d7c139e3-b737-4dad-bb7a-6784a99c610d","","","","","","SQ7826447","Dates","3wks Wednesdays - Apr 1 - Apr 15 Coventry","","","","","","","","","","","150.00","0.00","No","4","","","","","","","",""
"","5c4c079e-061f-449c-9160-430496507f13","","","","","","SQ0670010","Dates","3wks Thursdays - Apr 2 - Apr 16 Coventry","","","","","","","","","","","150.00","0.00","No","4","","","","","","","",""
"","a676cf3e-6a05-4ce7-9b93-79391f48a16d","","","","","","SQ7702763","Dates","3wks Wednesdays - May 5 - May 19 Coventry","","","","","","","","","","","150.00","0.00","No","4","","","","","","","",""
"","b03753ce-8015-4d65-b0de-fc3267715340","","","","","","SQ6898365","Dates","3wks Thursdays - May 7 - May 21 Coventry","","","","","","","","","","","150.00","0.00","No","4","","","","","","","",""
"5cacaff0971a185e7818aa12","4f800707-b12e-4d96-8840-5aadbda9c8ed","SERVICE","photography-services-near-me","intermediates-intentions-photography-project-course","Intermediates Intentions Photography Project Course","<h3 style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Embark on a six-month photography project and showcase your images in a public exhibition in Warwickshire on this photography course | Coventry | 6-Classes</h3><h4 style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""></h4><h4 style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">NO DATES SET FOR 2025 - Check back soon</h4>","SQ9898707","","","","","","","","","","","","","495.00","400.00","Yes","6","photography-classes, photography-courses","intermediates, coventry","","","","","Yes","https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1707220703945-94B0SK8PWUMOS78FTJMO/photography+project+-+intentions+photography+course.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1707220818156-2P0ZHNT1FUQXLE6I6APC/photography+project+-+intentions+photography+course.png"
"5cb03751c8302593fee20162","ebb3eb96-42ff-4d4a-b002-bb14ed068098","SERVICE","photography-services-near-me","intermediates-lightroom-photography-course","Intermediates Lightroom Photo Editing Course | Coventry","<h4 style=""white-space:pre-wrap;"">Photo Editing Course for intermediates, and those who have done or have equivalent knowledge from the Beginners Lightroom Course | Coventry | 4-Weekly Classes</h4>","SQ3048816","Option","Coventry - 9th Sep - 30th Sep","","","","","","","","","","","275.00","200.00","No","4","photography-classes, photography-courses","kenilworth, solihull, coventry","","","","","No","https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1707221471553-A8VBLICLESJWCMAJESNC/Advanced+Lightroom+photo+editing+Course.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1707221574483-95OKK62K7TM691XXBI7D/Advanced+Lightroom+photo+editing+course+.png"
"","f188a04c-754e-4a78-817e-1ea4b5a794b9","","","","","","SQ5369790","Option","Coventry - 7th Oct - 28th Oct","","","","","","","","","","","275.00","0.00","No","4","","","","","","","",""
"","d588c9f9-3ea1-4c29-abf4-9e7d360c8037","","","","","","SQ6835146","Option","Fee for change of dates","","","","","","","","","","","75.00","0.00","No","Unlimited","","","","","","","",""
"5cb044e44e17b607ecbabc7e","f609bdf3-79ae-4ac6-9a41-4e767667f0f3","SERVICE","photography-services-near-me","photography-masterclasses-coventry","Photography Masterclasses-Learn and improve your photography","<h4 style=""white-space:pre-wrap;"">Bite-sized (2.5hrs) Photography Masterclasses on specific topics. These are the perfect refresher lesson or learn more in-depth theory on particular issues.</h4>","SQ2387141","Option","Wed May 8 - Macro Photography","","","","","","","","","","","35.00","0.00","No","3","photography-classes, photography-courses, photography-tuition","coventry","","","","","No","https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1675588273356-8MVS4YXJTH3Y5PRQ36N7/photography-tuition-Package-2.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1572346489821-X4O6FGYNZAK00H7OVIDB/photography-masterclasses.png"
"","2282102f-fc75-49b5-9e50-3d684473f54d","","","","","","SQ7537942","Option","Thu Aug 1 - Macro Photography","","","","","","","","","","","35.00","0.00","No","3","","","","","","","",""
"5d2b1f9f80735f000178c809","f6d0bbf7-24a2-4c10-8da7-322d7f0036a0","SERVICE","photography-services-near-me","fine-art-photography-prints-canvas","Fine Art Photography Prints - Canvas wrap-round - Multi Size","<h4 style=""white-space:pre-wrap;"">Fine Art Photography Prints - Canvas wrap-round creates a contemporary finish to your photo- available in seven sizes. Include in the image title when ordering</h4>","SQ0105911","Size","16x12 Canvas Wrap Round","","","","","","","","","","","135.95","0.00","No","Unlimited","print","canvas, print","","","","","Yes","https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1572426141642-UH9GBUDOUFH8QMTUA0KA/cavas%2Bsizes.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1572426141756-7ZJB807T8BPFY690YE55/60x40%2Bcanvas.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1572426142297-OWPJA5JA1ZLWZCRVGNKS/48x36%2Bcanvas.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1572426142417-LSG5TGBRHOYHK04197RF/40x30%2Bcanvas.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1572426140509-QRPZZSLE4EAKMD92NG4I/36x24%2Bcanvas.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1572426140489-L83H6XKI7M3P0XPI9TLZ/30x20%2Bcanvas.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1572426141019-IJY3LL4KE6RLMFIEWKM4/24x16%2Bcanvas.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1572426141169-3XH2J5G434GGJK7YI0A0/16x12%2Bcanvas.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1721724602077-F1IC64QXAN10JQGH8XP3/Fine+Art+Photography+Prints.png"
"","1685f39a-0977-44ce-a0fb-4d2e62a8a33c","","","","","","SQ4206024","Size","24x16 Canvas Wrap Round","","","","","","","","","","","177.95","0.00","No","Unlimited","","","","","","","",""
"","00c272e1-0eac-4553-82b4-b05bd23507f9","","","","","","SQ0781804","Size","30x20 Canvas Wrap Round","","","","","","","","","","","219.95","0.00","No","Unlimited","","","","","","","",""
"","39afcc2c-1c5c-4e34-b840-a8725578e09b","","","","","","SQ3982814","Size","36x24 Canvas Wrap Round","","","","","","","","","","","306.95","0.00","No","Unlimited","","","","","","","",""
"","f73b1926-5e96-4d33-ba50-baaa68a56dbf","","","","","","SQ8209269","Size","40x30 Canvas Wrap Round","","","","","","","","","","","336.65","0.00","No","Unlimited","","","","","","","",""
"","760308a8-01c5-4dae-a6b2-c9d52a01bff7","","","","","","SQ7901040","Size","48x36 Canvas Wrap Round","","","","","","","","","","","414.95","0.00","No","Unlimited","","","","","","","",""
"","e131074f-b011-4c60-a734-b1a88e27d5ba","","","","","","SQ7260825","Size","60x40 Canvas Wrap Round","","","","","","","","","","","459.95","0.00","No","Unlimited","","","","","","","",""
"5d2dcae32daa030001a6d19e","99468dea-7730-4bc0-883e-89a027218ebf","SERVICE","photography-services-near-me","fine-art-photography-prints-unframed","Fine Art Photography Prints - Unframed Prints - Multi Sizes","<h4 style=""white-space:pre-wrap;"">Fine Art Photography Prints available in seven sizes. Giclee print on archival paper. Please include in the image title when ordering | Pro-Lab Printing</h4>","SQ4872440","Size","16x12 Print","","","","","","","","","","","50.57","0.00","No","Unlimited","print","print, print-only","","","","","Yes","https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1707240002916-MMJ7CA3MX9HLO60532BO/fine+art+photography+prints.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1572426745531-1MZ0LWRB0O41CLRFK6M0/Print%2Bsizes.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1572426746050-4NU05ISZM94OR7437KTS/60x40%2Bprint.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1572426746213-0CBS1VBH3WLNGMLPUWIG/48x36%2Bprint.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1572426744185-WO52B187ZPDA0ZLOXE3T/40x30%2Bprint.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1572426744173-CSHVEGU8W3FUUEJE4HHG/36x24%2Bprint.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1572426744800-PBW4GMYVVSAZYRRT2OPA/30x20%2Bprint.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1572426744856-JJMG3ARDD4F9YD52K6EN/24x16%2Bprint.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1572426745438-Y4UWLF657VA2X5K5YM0T/16x12%2Bprint.jpg"
"","235fff60-ec9d-4de3-ba6f-f6af5ed75cae","","","","","","SQ0453600","Size","24x16 Print","","","","","","","","","","","95.78","0.00","No","Unlimited","","","","","","","",""
"","65fd110f-6b80-432e-a26b-181c8105341d","","","","","","SQ7485354","Size","30x20 Print","","","","","","","","","","","138.86","0.00","No","Unlimited","","","","","","","",""
"","5a52b3ff-ca93-4d0d-ad9a-2847ce38d281","","","","","","SQ0167262","Size","36x24 Print","","","","","","","","","","","161.38","0.00","No","Unlimited","","","","","","","",""
"","dc39aad9-ce9a-4e19-b487-e5bb10e42b05","","","","","","SQ1664775","Size","40x30 Print","","","","","","","","","","","217.23","0.00","No","Unlimited","","","","","","","",""
"","50daa3d4-fd92-4f09-bb09-fc0b169817c1","","","","","","SQ0377820","Size","48x36 Print","","","","","","","","","","","305.05","0.00","No","Unlimited","","","","","","","",""
"","29c29d47-2caf-46fa-8cf1-faedc2bd71b0","","","","","","SQ8780582","Size","60x40 Print","","","","","","","","","","","416.85","0.00","No","Unlimited","","","","","","","",""
"5d2dd5d69a283b00018be5b0","f36554c9-5fdf-489a-8854-d630c2be4029","SERVICE","photography-services-near-me","framed-fine-art-photography-prints","Framed Fine Art Photography Prints - Multiple Sizes","<h4 style=""white-space:pre-wrap;"">Fine Art Photography Prints - Giclee Framed Prints available in four sizes. Black frame with white mount. Please include in the image title when ordering </h4>","SQ6825544","Size","16x12 Print (with Frame 20x16)","","","","","","","","","","","133.85","0.00","No","Unlimited","print","framed-prints, print","","","","","Yes","https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1707240165500-DB965TUR2FYMNEFPXS90/fine+art+photography+prints+-+framed.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1572425577888-JJ1VS3I2EETFDH3K4V5D/48x36%2Bframe.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1572425576748-JSODLDF4SW9PAVR729NT/40x30%2Bframe.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1572425576841-B5H1QNEOVAPQP4E48AN3/30x20%2Bframe.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1572425577302-OFG9QL4APIJ3ND7IT091/20x16%2Bframe.jpg"
"","8db516f2-f04b-4b56-a166-00dbf1801917","","","","","","SQ3786581","Size","24x16 Print (with Frame 30x20)","","","","","","","","","","","191.50","0.00","No","Unlimited","","","","","","","",""
"","5e5b92de-72f3-4f0e-ac71-819b0c1977e0","","","","","","SQ1355351","Size","30x20 Print (with Frame 40x30)","","","","","","","","","","","267.43","0.00","No","Unlimited","","","","","","","",""
"","576a83e8-650b-4ec5-809a-9b7195464cec","","","","","","SQ0156134","Size","36x24 Print (with Frame 48x36)","","","","","","","","","","","356.90","0.00","No","Unlimited","","","","","","","",""
"5d3e9ed0441216000192a9d0","36509c58-3ed1-4ed4-b47d-cea801d890a6","SERVICE","photography-services-near-me","monthly-online-photography-mentoring-one-year","Monthly Online Photography Mentoring for 1 Year - Zoom","<h4 style=""white-space:pre-wrap;"">Annual online photography mentoring programme. Receive 12 monthly assignments increase your skills across multiple genres and get expert feedback on your images</h4><p class="""" data-rte-preserve-empty=""true"" style=""white-space:pre-wrap;""></p>","SQ8854071","","","","","","","","","","","","","180.00","0.00","No","Unlimited","online, photography-tuition, photography-courses","mentoring","","","","","No","https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1559474612221-TBJKYSCMOO6IM7FTXJJI/online-photography-mentoring.png"
"5db45dcd118b996830e61700","e73e3a3f-c7cf-4c32-8d9e-f9e64956a047","SERVICE","photography-services-near-me","beginners-portrait-photography-course","Beginners Portrait Photography Course - Coventry - 1 Day","<h4 style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Beginners Portrait Photography Course - Suitable for any amateur who wants to learn the fundamentals of portrait photography - Coventry - 1-Day Course</h4>","SQ2592535","","","","","","","","","","","","","195.00","0.00","No","0","photography-classes, photography-courses","coventry","","","","","Yes","https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1707238641610-VHWSAVN4IPEHPVRGJNQZ/portrait+photography+course.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1572347241309-VECU32MWU56YDV3XQO8L/beginners-photography-portraits-course.png"
"62aeee2ab501951c7084d926","3d4f6857-6d42-44af-ab20-b6f166def07d","SERVICE","photography-services-near-me","print","A3 Mounted Fine Art Print - Unframed | Professional","<h4><span style=""color: rgb(51, 51, 51)"">High Quality 8x12"" Professional Photograph on 12x16 Mount | Printed on fine art </span>photographic<span style=""color: rgb(51, 51, 51)""> paper </span>| 7-day Turnaround | Pro-Lab Printing | Order Today</h4>","SQ9307616","Delivery","Take Away","","","","","","","","","","","75.00","0.00","No","Unlimited","","","","","","","No","https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1707221726040-8EZZ3VZ67TLH18974P5X/fine+art+print.jpg"
"","115a38ac-5083-45ce-9c23-4c3f1cca5e0c","","","","","","SQ7318581","Delivery","Posted - P&P","","","","","","","","","","","85.00","0.00","No","Unlimited","","","","","","","",""
"653b74e7c4d5ef5558553e1f","5f2338c7-ee91-47b5-8554-6be2d601788a","SERVICE","photography-services-near-me","private-online-photography-classes-zoom","Online Photography Classes 121 - Zoom - Package Options","<h4 style=""white-space:pre-wrap;"">Private online photography classes tailored to your needs - Tuition &amp; support on any aspect of photography - Pay Now - Book dates later.</h4><p class="""" style=""white-space:pre-wrap;"">Online photography classes and support are run via Zoom (free to use)</p><ul data-rte-list=""default""><li><p class="""" style=""white-space:pre-wrap;"">Must be used within 12 months of purchase date</p></li></ul><ul data-rte-list=""default""><li><p class="""" style=""white-space:pre-wrap;"">If you want a package (series) of lessons, these package options offer a discount for purchasing multiples.  Mon - Fri - 9 am - 5 pm</p><ul data-rte-list=""default""><li><p class="""" style=""white-space:pre-wrap;""><em>1 x 1hr - £50 - Normal Price for lesson</em></p></li><li><p class="""" style=""white-space:pre-wrap;""><strong>4 x 1hr - 15% Off normal price</strong></p></li><li><p class="""" style=""white-space:pre-wrap;""><strong>6 x 1hr - 20% Off normal price</strong></p></li><li><p class="""" style=""white-space:pre-wrap;""><strong>8 x 1hr - 25% Off normal price</strong></p></li><li><p class="""" style=""white-space:pre-wrap;""><strong>12 x 1hr - 25% Off normal price</strong></p></li></ul></li></ul>","SQ1461156","Package","Zoom 1 x 1hr - 9am 5pm - Mon-Fri","","","","","","","","","","","50.00","50.00","No","Unlimited","1-2-1-private-lessons, photography-classes, photography-tuition","","","","","","Yes","https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1698395506000-MRZ4RFY6D3D1ZT6B2MND/photography-classes-online.png https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1698396415925-UDY3PH0VF332DKIS698E/online-photography-tuition+%283%29.jpg"
"","f23fcab4-5c3d-4003-a0bf-95a7f2f39eea","","","","","","SQ5568703","Package","Zoom Package 4 x 1hr (15% Off) 9am 5pm - Mon -Fri","","","","","","","","","","","170.00","135.00","No","Unlimited","","","","","","","",""
